mics,hemisphere,network,label,network_int,salience_border,t1_gradient1_SalVentAttn
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1004.0,LH,Vis,7Networks_LH_Vis_4,6.0,1.0,
1004.0,LH,Vis,7Networks_LH_Vis_4,6.0,1.0,
1004.0,LH,Vis,7Networks_LH_Vis_4,6.0,1.0,
1004.0,LH,Vis,7Networks_LH_Vis_4,6.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1004.0,LH,Vis,7Networks_LH_Vis_4,6.0,1.0,
1004.0,LH,Vis,7Networks_LH_Vis_4,6.0,1.0,
1004.0,LH,Vis,7Networks_LH_Vis_4,6.0,1.0,
1004.0,LH,Vis,7Networks_LH_Vis_4,6.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1004.0,LH,Vis,7Networks_LH_Vis_4,6.0,1.0,
1004.0,LH,Vis,7Networks_LH_Vis_4,6.0,1.0,
1004.0,LH,Vis,7Networks_LH_Vis_4,6.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1007.0,LH,Vis,7Networks_LH_Vis_7,6.0,1.0,
1004.0,LH,Vis,7Networks_LH_Vis_4,6.0,1.0,
1004.0,LH,Vis,7Networks_LH_Vis_4,6.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1007.0,LH,Vis,7Networks_LH_Vis_7,6.0,1.0,
1007.0,LH,Vis,7Networks_LH_Vis_7,6.0,1.0,
1007.0,LH,Vis,7Networks_LH_Vis_7,6.0,1.0,
1004.0,LH,Vis,7Networks_LH_Vis_4,6.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1007.0,LH,Vis,7Networks_LH_Vis_7,6.0,1.0,
1007.0,LH,Vis,7Networks_LH_Vis_7,6.0,1.0,
1007.0,LH,Vis,7Networks_LH_Vis_7,6.0,1.0,
1007.0,LH,Vis,7Networks_LH_Vis_7,6.0,1.0,
1007.0,LH,Vis,7Networks_LH_Vis_7,6.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1121.0,LH,Limbic,7Networks_LH_Limbic_TempPole_3,3.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1126.0,LH,Limbic,7Networks_LH_Limbic_TempPole_8,3.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1002.0,LH,Vis,7Networks_LH_Vis_2,6.0,1.0,
1007.0,LH,Vis,7Networks_LH_Vis_7,6.0,1.0,
1007.0,LH,Vis,7Networks_LH_Vis_7,6.0,1.0,
1007.0,LH,Vis,7Networks_LH_Vis_7,6.0,1.0,
1007.0,LH,Vis,7Networks_LH_Vis_7,6.0,1.0,
1007.0,LH,Vis,7Networks_LH_Vis_7,6.0,1.0,
1007.0,LH,Vis,7Networks_LH_Vis_7,6.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
1000.0,,medial_wall,medial_wall,7.0,1.0,
